day,side,qty,entry_ts,entry_px,exit_ts,exit_px,stop_px,pnl,reason_in,reason_out
2022-04-11,-1,6,2022-04-11 09:30:00-05:00,442.71999999999997,2022-04-11 14:52:00-05:00,439.995,445.52,163.5,short: close 442.76 < lower 443.07,flatten
2022-04-12,1,7,2022-04-12 09:00:00-05:00,445.115,2022-04-12 09:48:00-05:00,442.59499999999997,442.64,-176.4,long: close 445.06 > upper 443.99,stop
2022-04-12,-1,6,2022-04-12 13:30:00-05:00,438.435,2022-04-12 14:52:00-05:00,438.2049,441.46000000000004,13.81,short: close 438.49 < lower 438.51,flatten
2022-04-13,1,17,2022-04-13 09:30:00-05:00,439.33500000000004,2022-04-13 14:52:00-05:00,443.59499999999997,438.31,724.2,long: close 439.28 > upper 439.16,flatten
2022-04-14,-1,16,2022-04-14 09:00:00-05:00,442.135,2022-04-14 14:52:00-05:00,438.255,443.28000000000003,620.8,short: close 442.13 < lower 442.31,flatten
2022-04-19,1,16,2022-04-19 09:00:00-05:00,441.445,2022-04-19 14:52:00-05:00,445.715,440.3,683.2,long: close 441.42 > upper 439.07,flatten
2022-04-21,-1,4,2022-04-21 13:00:00-05:00,441.685,2022-04-21 14:52:00-05:00,438.565,445.92,124.8,short: close 441.75 < lower 442.39,flatten
2022-04-22,-1,9,2022-04-22 09:00:00-05:00,434.29499999999996,2022-04-22 14:52:00-05:00,426.305,436.29,719.1,short: close 434.31 < lower 435.47,flatten
2022-04-25,-1,7,2022-04-25 09:00:00-05:00,420.255,2022-04-25 09:25:00-05:00,423.00500000000005,422.96000000000004,-192.5,short: close 420.30 < lower 422.17,stop
2022-04-25,-1,6,2022-04-25 10:00:00-05:00,420.655,2022-04-25 12:15:00-05:00,423.605,423.56,-177.0,short: close 420.72 < lower 421.97,stop
2022-04-26,-1,6,2022-04-26 09:00:00-05:00,423.805,2022-04-26 14:52:00-05:00,417.77500000000003,426.8,361.8,short: close 423.86 < lower 424.17,flatten
2022-04-27,1,8,2022-04-27 09:00:00-05:00,420.795,2022-04-27 09:11:00-05:00,418.555,418.6,-179.2,long: close 420.75 > upper 418.88,stop
2022-04-27,1,6,2022-04-27 10:30:00-05:00,419.865,2022-04-27 14:50:00-05:00,416.955,417.0,-174.6,long: close 419.80 > upper 419.53,stop
2022-04-28,1,3,2022-04-28 12:00:00-05:00,425.64500000000004,2022-04-28 14:52:00-05:00,426.99,420.16,40.35,long: close 425.60 > upper 425.27,flatten
2022-04-29,-1,4,2022-04-29 09:30:00-05:00,421.145,2022-04-29 14:52:00-05:00,412.415,425.16,349.2,short: close 421.18 < lower 421.68,flatten
2022-05-02,1,9,2022-05-02 09:30:00-05:00,414.485,2022-05-02 09:57:00-05:00,412.435,412.48,-184.5,long: close 414.46 > upper 414.06,stop
2022-05-02,-1,4,2022-05-02 13:00:00-05:00,407.53499999999997,2022-05-02 14:22:00-05:00,411.52500000000003,411.48,-159.6,short: close 407.65 < lower 408.11,stop
2022-05-03,1,7,2022-05-03 10:30:00-05:00,418.005,2022-05-03 13:16:00-05:00,415.235,415.28000000000003,-193.9,long: close 417.95 > upper 417.47,stop
2022-05-05,-1,4,2022-05-05 09:00:00-05:00,421.54499999999996,2022-05-05 14:52:00-05:00,413.075,425.59000000000003,338.8,short: close 421.56 < lower 422.71,flatten
2022-05-06,-1,5,2022-05-06 09:00:00-05:00,406.305,2022-05-06 09:17:00-05:00,409.625,409.58,-166.0,short: close 406.36 < lower 409.24,stop
2022-05-09,-1,3,2022-05-09 09:30:00-05:00,402.405,2022-05-09 14:52:00-05:00,396.725,407.93,170.4,short: close 402.46 < lower 402.73,flatten
2022-05-11,1,8,2022-05-11 09:00:00-05:00,402.295,2022-05-11 09:09:00-05:00,399.995,400.04,-184.0,long: close 402.26 > upper 400.82,stop
2022-05-11,1,6,2022-05-11 09:30:00-05:00,402.685,2022-05-11 10:17:00-05:00,399.855,399.90000000000003,-169.8,long: close 402.68 > upper 401.35,stop
2022-05-13,1,4,2022-05-13 09:00:00-05:00,398.685,2022-05-13 14:52:00-05:00,400.245,394.66,62.4,long: close 398.64 > upper 398.59,flatten
2022-05-18,-1,4,2022-05-18 09:00:00-05:00,401.115,2022-05-18 14:52:00-05:00,391.365,405.14,390.0,short: close 401.16 < lower 401.87,flatten
2022-05-20,-1,4,2022-05-20 11:30:00-05:00,384.4,2022-05-20 14:50:00-05:00,389.295,389.25,-195.8,short: close 384.44 < lower 386.51,stop
2022-05-23,1,3,2022-05-23 11:30:00-05:00,396.565,2022-05-23 14:52:00-05:00,395.905,391.40000000000003,-19.8,long: close 396.53 > upper 396.39,flatten
2022-05-24,-1,5,2022-05-24 09:00:00-05:00,390.755,2022-05-24 14:38:00-05:00,394.52500000000003,394.48,-188.5,short: close 390.77 < lower 391.02,stop
2022-05-26,1,9,2022-05-26 09:00:00-05:00,402.605,2022-05-26 14:52:00-05:00,406.025,400.48,307.8,long: close 402.57 > upper 400.25,flatten
2022-05-27,1,6,2022-05-27 09:00:00-05:00,411.065,2022-05-27 14:52:00-05:00,414.005,408.18,176.4,long: close 411.03 > upper 409.49,flatten
2022-05-31,-1,7,2022-05-31 09:00:00-05:00,411.115,2022-05-31 10:51:00-05:00,413.865,413.82,-192.5,short: close 411.20 < lower 411.75,stop
2022-06-01,-1,4,2022-06-01 10:30:00-05:00,408.745,2022-06-01 14:52:00-05:00,411.45500000000004,413.62,-108.4,short: close 408.78 < lower 409.18,flatten
2022-06-02,1,4,2022-06-02 11:30:00-05:00,414.01500000000004,2022-06-02 14:52:00-05:00,416.4,409.95,95.4,long: close 413.97 > upper 413.59,flatten
